"Assemblage","m","Method","Order.q","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"SRR13060061",74291,"Extrapolation",2,3.02954366867201,2.99555584992532,3.0635314874187,1,0.99999708028315,1
"SRR13060061",76687,"Extrapolation",2,3.02954625456587,2.99555836349581,3.06353414563594,1,0.999997371944312,1
"SRR13060061",79083,"Extrapolation",2,3.02954868377264,2.99556072476142,3.06353664278385,1,0.999997634470377,1
"SRR13060061",81480,"Extrapolation",2,3.02955097104091,2.99556294805829,3.06353899402354,1,0.999997870865278,1
"SRR13060061",83876,"Extrapolation",2,3.02955312670928,2.99556504343583,3.06354120998272,1,0.999998083552309,1
"SRR13060061",86273,"Extrapolation",2,3.02955516346943,2.99556702323081,3.06354330370805,1,0.999998275069024,1
"SRR13060061",88669,"Extrapolation",2,3.02955708933131,2.99556889522913,3.06354528343349,1,0.999998447378669,1
"SRR13060061",91066,"Extrapolation",2,3.02955891459467,2.99557066944248,3.06354715974685,1,0.999998602537059,1
"SRR13060062",1,"Rarefaction",0,1,1,1,0.113398123181203,0.10971299294498,0.117083253417427
"SRR13060062",1015,"Rarefaction",0,72.7222703585625,71.6973984388355,73.7471422782896,0.987297973401811,0.986750659067127,0.987845287736495
"SRR13060062",2030,"Rarefaction",0,80.0143373231496,78.9805991817583,81.0480754645409,0.996041901960181,0.995711057677676,0.996372746242686
"SRR13060062",3044,"Rarefaction",0,82.6999659282977,81.7240485620813,83.6758832945141,0.998264805422973,0.998018932217453,0.998510678628493
"SRR13060062",4059,"Rarefaction",0,83.9781617923959,83.0241474370597,84.932176147732,0.999098228216781,0.998913680928172,0.999282775505389
"SRR13060062",5073,"Rarefaction",0,84.6818369363229,83.7148299286471,85.6488439439986,0.9994681767808,0.999325837008792,0.999610516552807
"SRR13060062",6088,"Rarefaction",0,85.1198101295555,84.1197987576481,86.1198215014629,0.999648676578669,0.999530927069507,0.999766426087832
"SRR13060062",7102,"Rarefaction",0,85.4234879279034,84.3803453648335,86.4666304909733,0.999742872629225,0.99963795905649,0.99984778620196
"SRR13060062",8117,"Rarefaction",0,85.6553363002269,84.5637813704514,86.7468912300024,0.999795561772593,0.999697290274299,0.999893833270887
"SRR13060062",9131,"Rarefaction",0,85.8454249501826,84.702611374851,86.9882385255143,0.999827035316308,0.999732417001307,0.99992165363131
"SRR13060062",10146,"Rarefaction",0,86.0100951172003,84.8141512745856,87.206038959815,0.999847108435522,0.999754636522298,0.999939580348747
"SRR13060062",11160,"Rarefaction",0,86.1578681786453,84.9074459801642,87.4082903771264,0.999860607921441,0.999769391571602,0.99995182427128
"SRR13060062",12175,"Rarefaction",0,86.2942614777812,84.9879714890027,87.6005514665597,0.999870121050762,0.999779546934017,0.999960695167507
"SRR13060062",13189,"Rarefaction",0,86.4222792241268,85.0587276779712,87.7858307702824,0.999877032715289,0.999786627817534,0.999967437613044
"SRR13060062",14204,"Rarefaction",0,86.5443694240017,85.1218605885793,87.9668782594241,0.999882143191526,0.999791520258507,0.999972766124545
"SRR13060062",15218,"Rarefaction",0,86.6618821851533,85.1786386531301,88.1451257171764,0.999885874289903,0.999794701606015,0.99997704697379
"SRR13060062",16233,"Rarefaction",0,86.7763189814218,85.2302742610314,88.3223637018121,0.999888455748725,0.999796435758975,0.999980475738474
"SRR13060062",17247,"Rarefaction",0,86.8885650662359,85.2776551686448,88.4994749638269,0.999889981814645,0.99979683956194,0.99998312406735
"SRR13060062",18262,"Rarefaction",0,86.9998904889668,85.3218562542513,88.6779247236823,0.999890488966763,0.999795955847539,0.999985022085988
"SRR13060062",18263,"Observed",0,87,85.3218985409323,88.6781014590677,0.999890500958773,0.999789368818781,0.999991633098765
"SRR13060062",18264,"Extrapolation",0,87.0001094990412,85.3219320190041,88.6782869790783,0.99989051294947,0.999789388534915,0.999991637364025
"SRR13060062",19225,"Extrapolation",0,87.0999847134808,85.3502375079667,88.8497319189949,0.999901449788549,0.999807363808108,0.999995535768989
"SRR13060062",20186,"Extrapolation",0,87.189883230743,85.371712438431,89.0080540230551,0.999911294129031,0.999823554673772,0.999999033584291
"SRR13060062",21147,"Extrapolation",0,87.2708016392921,85.3874909163515,89.1541123622327,0.999920155102374,0.99983817022684,1
"SRR13060062",22108,"Extrapolation",0,87.343636976754,85.3984896237891,89.2887843297189,0.999928130938716,0.999851389229751,1
"SRR13060062",23069,"Extrapolation",0,87.4091966742111,85.4054624029285,89.4129309454936,0.999935310055829,0.999863365742818,1
"SRR13060062",24030,"Extrapolation",0,87.4682075071452,85.4090379320929,89.5273770821975,0.999941772039287,0.999874233489921,1
"SRR13060062",24992,"Extrapolation",0,87.5213760637316,85.4097457823251,89.6330063451382,0.999947594264056,0.999884119062524,1
"SRR13060062",25953,"Extrapolation",0,87.569181115481,85.4080358214565,89.7303264095055,0.999952829158028,0.999893104540424,1
"SRR13060062",26914,"Extrapolation",0,87.6122108430669,85.4042963163048,89.8201253698291,0.99995754112995,0.999901291127097,1
"SRR13060062",27875,"Extrapolation",0,87.650942261366,85.3988595604178,89.9030249623141,0.999961782415353,0.999908758870524,1
"SRR13060062",28836,"Extrapolation",0,87.6858047354651,85.3920125537304,89.9795969171999,0.999965600031877,0.999915578844293,1
"SRR13060062",29797,"Extrapolation",0,87.7171847404764,85.384003791433,90.0503656895198,0.999969036300493,0.999921814312691,1
"SRR13060062",30759,"Extrapolation",0,87.745458016571,85.3750390173089,90.1158770158332,0.999972132366645,0.999927527388678,1
"SRR13060062",31720,"Extrapolation",0,87.7708791585693,85.3653240209821,90.1764342961566,0.999974916109745,0.999932756660051,1
"SRR13060062",32681,"Extrapolation",0,87.793760941458,85.3550122068526,90.2325096760633,0.999977421780232,0.99993755345092,1
"SRR13060062",33642,"Extrapolation",0,87.8143570259375,85.3442443122671,90.2844697396078,0.999979677155229,0.99994195819241,1
"SRR13060062",34603,"Extrapolation",0,87.8328957341295,85.3331422563189,90.3326492119401,0.99998170723716,0.999946007156696,1
"SRR13060062",35564,"Extrapolation",0,87.8495825806887,85.3218114676339,90.3773536937436,0.999983534530913,0.999949732919836,1
"SRR13060062",36526,"Extrapolation",0,87.8646173717842,85.3103309197741,90.4189038237943,0.999985180916271,0.999953168195333,1
"SRR13060062",1,"Rarefaction",1,1,1,1,0.113398123181203,0.10971299294498,0.117083253417427
"SRR13060062",1015,"Rarefaction",1,23.2596866170587,22.7608863686304,23.758486865487,0.987297973401811,0.986750659067127,0.987845287736495
"SRR13060062",2030,"Rarefaction",1,23.7861438902488,23.2745461328244,24.2977416476732,0.996041901960181,0.995711057677676,0.996372746242686
"SRR13060062",3044,"Rarefaction",1,23.965279424911,23.4493589796082,24.4811998702139,0.998264805422973,0.998018932217453,0.998510678628493
"SRR13060062",4059,"Rarefaction",1,24.0546861636734,23.536611653601,24.5727606737459,0.999098228216781,0.998913680928172,0.999282775505389
"SRR13060062",5073,"Rarefaction",1,24.1079654403876,23.5885967048006,24.6273341759746,0.9994681767808,0.999325837008792,0.999610516552807
"SRR13060062",6088,"Rarefaction",1,24.1433453076503,23.6231058198656,24.6635847954349,0.999648676578669,0.999530927069507,0.999766426087832
"SRR13060062",7102,"Rarefaction",1,24.1685050676952,23.6476386630887,24.6893714723016,0.999742872629225,0.99963795905649,0.99984778620196
"SRR13060062",8117,"Rarefaction",1,24.1873546444879,23.6660144290499,24.7086948599258,0.999795561772593,0.999697290274299,0.999893833270887
"SRR13060062",9131,"Rarefaction",1,24.2019855436482,23.6802759354123,24.7236951518842,0.999827035316308,0.999732417001307,0.99992165363131
"SRR13060062",10146,"Rarefaction",1,24.213698168788,23.6916927596838,24.7357035778922,0.999847108435522,0.999754636522298,0.999939580348747
"SRR13060062",11160,"Rarefaction",1,24.2232736495272,23.7010271980244,24.7455201010299,0.999860607921441,0.999769391571602,0.99995182427128
"SRR13060062",12175,"Rarefaction",1,24.2312656780002,23.7088192752765,24.7537120807239,0.999870121050762,0.999779546934017,0.999960695167507
"SRR13060062",13189,"Rarefaction",1,24.2380271827425,23.7154130181225,24.7606413473625,0.999877032715289,0.999786627817534,0.999967437613044
"SRR13060062",14204,"Rarefaction",1,24.2438346106308,23.7210777617403,24.7665914595213,0.999882143191526,0.999791520258507,0.999972766124545
"SRR13060062",15218,"Rarefaction",1,24.2488689162055,23.7259896783188,24.7717481540922,0.999885874289903,0.999794701606015,0.99997704697379
"SRR13060062",16233,"Rarefaction",1,24.2532843846526,23.7302989408048,24.7762698285004,0.999888455748725,0.999796435758975,0.999980475738474
"SRR13060062",17247,"Rarefaction",1,24.2571825209805,23.734104264837,24.780260777124,0.999889981814645,0.99979683956194,0.99998312406735
"SRR13060062",18262,"Rarefaction",1,24.2606568562654,23.7374966426308,24.7838170699,0.999890488966763,0.999795955847539,0.999985022085988
"SRR13060062",18263,"Observed",1,24.2606600918244,23.7374998021965,24.7838203814522,0.999890500958773,0.999789368818781,0.999991633098765
"SRR13060062",18264,"Extrapolation",1,24.2606633272048,23.7375029615879,24.7838236928218,0.99989051294947,0.999789388534915,0.999991637364025
"SRR13060062",19225,"Extrapolation",1,24.2636914771473,23.7404599993372,24.7869229549574,0.999901449788549,0.999807363808108,0.999995535768989
"SRR13060062",20186,"Extrapolation",1,24.2665632950543,23.7432643952171,24.7898621948915,0.999911294129031,0.999823554673772,0.999999033584291
"SRR13060062",21147,"Extrapolation",1,24.2692868517631,23.7459240291951,24.792649674331,0.999920155102374,0.99983817022684,1
"SRR13060062",22108,"Extrapolation",1,24.2718698014438,23.7484463743819,24.7952932285057,0.999928130938716,0.999851389229751,1
"SRR13060062",23069,"Extrapolation",1,24.2743194031105,23.750838518045,24.7978002881759,0.999935310055829,0.999863365742818,1
"SRR13060062",24030,"Extrapolation",1,24.2766425410214,23.7531071815363,24.8001779005066,0.999941772039287,0.999874233489921,1
"SRR13060062",24992,"Extrapolation",1,24.2788479763549,23.755260919198,24.8024350335118,0.999947594264056,0.999884119062524,1
"SRR13060062",25953,"Extrapolation",1,24.2809373209972,23.7573013037195,24.804573338275,0.999952829158028,0.999893104540424,1
"SRR13060062",26914,"Extrapolation",1,24.2829188006042,23.7592363665814,24.8066012346269,0.99995754112995,0.999901291127097,1
"SRR13060062",27875,"Extrapolation",1,24.2847979838434,23.7610715446324,24.8085244230544,0.999961782415353,0.999908758870524,1
"SRR13060062",28836,"Extrapolation",1,24.286580151893,23.762811994035,24.8103483097511,0.999965600031877,0.999915578844293,1
"SRR13060062",29797,"Extrapolation",1,24.2882703132838,23.7644626047597,24.8120780218078,0.999969036300493,0.999921814312691,1
"SRR13060062",30759,"Extrapolation",1,24.2898748420691,23.7660296004409,24.8137200836973,0.999972132366645,0.999927527388678,1
"SRR13060062",31720,"Extrapolation",1,24.2913949109509,23.7675141250972,24.8152756968046,0.999974916109745,0.999932756660051,1
"SRR13060062",32681,"Extrapolation",1,24.2928365043717,23.7689220219979,24.8167509867456,0.999977421780232,0.99993755345092,1
"SRR13060062",33642,"Extrapolation",1,24.2942036737258,23.770257246659,24.8181501007925,0.999979677155229,0.99994195819241,1
"SRR13060062",34603,"Extrapolation",1,24.2955002612487,23.771523550398,24.8194769720994,0.99998170723716,0.999946007156696,1
"SRR13060062",35564,"Extrapolation",1,24.2967299108159,23.772724490877,24.8207353307548,0.999983534530913,0.999949732919836,1
"SRR13060062",36526,"Extrapolation",1,24.2978972597669,23.7738645961148,24.8219299234189,0.999985180916271,0.999953168195333,1
"SRR13060062",1,"Rarefaction",2,1,0.999999999999999,1,0.113398123181203,0.10971299294498,0.117083253417427
"SRR13060062",1015,"Rarefaction",2,8.75107902699665,8.46889801292859,9.03326004106471,0.987297973401811,0.986750659067127,0.987845287736495
"SRR13060062",2030,"Rarefaction",2,8.78465424854612,8.50016152190223,9.06914697519001,0.996041901960181,0.995711057677676,0.996372746242686
"SRR13060062",3044,"Rarefaction",2,8.79589591433575,8.51062707404612,9.08116475462537,0.998264805422973,0.998018932217453,0.998510678628493
"SRR13060062",4059,"Rarefaction",2,8.80153449067926,8.51587597082777,9.08719301053075,0.999098228216781,0.998913680928172,0.999282775505389
"SRR13060062",5073,"Rarefaction",2,8.80491799238236,8.51902551263076,9.09081047213396,0.9994681767808,0.999325837008792,0.999610516552807
"SRR13060062",6088,"Rarefaction",2,8.80717751789317,8.52112874484161,9.09322629094472,0.999648676578669,0.999530927069507,0.999766426087832
"SRR13060062",7102,"Rarefaction",2,8.80879062915837,8.52263024972593,9.09495100859081,0.999742872629225,0.99963795905649,0.99984778620196
"SRR13060062",8117,"Rarefaction",2,8.8100020938902,8.52375788250673,9.09624630527368,0.999795561772593,0.999697290274299,0.999893833270887
"SRR13060062",9131,"Rarefaction",2,8.8109436607181,8.52463428553323,9.09725303590296,0.999827035316308,0.999732417001307,0.99992165363131
"SRR13060062",10146,"Rarefaction",2,8.81169782073898,8.52533624642729,9.09805939505067,0.999847108435522,0.999754636522298,0.999939580348747
"SRR13060062",11160,"Rarefaction",2,8.81231435486605,8.52591010366157,9.09871860607053,0.999860607921441,0.999769391571602,0.99995182427128
"SRR13060062",12175,"Rarefaction",2,8.81282871446058,8.52638885651736,9.09926857240381,0.999870121050762,0.999779546934017,0.999960695167507
"SRR13060062",13189,"Rarefaction",2,8.81326356282801,8.52679360061814,9.09973352503789,0.999877032715289,0.999786627817534,0.999967437613044
"SRR13060062",14204,"Rarefaction",2,8.81363669616249,8.52714090091733,9.10013249140765,0.999882143191526,0.999791520258507,0.999972766124545
"SRR13060062",15218,"Rarefaction",2,8.81395978694729,8.52744162230835,9.10047795158622,0.999885874289903,0.999794701606015,0.99997704697379
"SRR13060062",16233,"Rarefaction",2,8.81424279214233,8.52770503274389,9.10078055154076,0.999888455748725,0.999796435758975,0.999980475738474
"SRR13060062",17247,"Rarefaction",2,8.81449227261961,8.52793723909759,9.10104730614162,0.999889981814645,0.99979683956194,0.99998312406735
"SRR13060062",18262,"Rarefaction",2,8.81471426513069,8.52814386032389,9.10128466993749,0.999890488966763,0.999795955847539,0.999985022085988
"SRR13060062",18263,"Observed",2,8.81471447168045,8.52814405257146,9.10128489078943,0.999890500958773,0.999789368818781,0.999991633098765
"SRR13060062",18264,"Extrapolation",2,8.81471467820759,8.52814424479799,9.10128511161719,0.99989051294947,0.999789388534915,0.999991637364025
"SRR13060062",19225,"Extrapolation",2,8.81490322345723,8.52831973440608,9.10148671250839,0.999901449788549,0.999807363808108,0.999995535768989
"SRR13060062",20186,"Extrapolation",2,8.81507382341485,8.52847852107125,9.10166912575846,0.999911294129031,0.999823554673772,0.999999033584291
"SRR13060062",21147,"Extrapolation",2,8.81522892368295,8.52862288112074,9.10183496624516,0.999920155102374,0.99983817022684,1
"SRR13060062",22108,"Extrapolation",2,8.81537054478836,8.52875469522266,9.10198639435406,0.999928130938716,0.999851389229751,1
"SRR13060062",23069,"Extrapolation",2,8.81550037069051,8.5288755307704,9.10212521061063,0.999935310055829,0.999863365742818,1
"SRR13060062",24030,"Extrapolation",2,8.81561981605901,8.52898670450485,9.10225292761316,0.999941772039287,0.999874233489921,1
"SRR13060062",24992,"Extrapolation",2,8.81573018835517,8.52908943337445,9.10237094333589,0.999947594264056,0.999884119062524,1
"SRR13060062",25953,"Extrapolation",2,8.81583227879244,8.52918445382412,9.10248010376076,0.999952829158028,0.999893104540424,1
"SRR13060062",26914,"Extrapolation",2,8.81592708079856,8.52927269050454,9.10258147109257,0.99995754112995,0.999901291127097,1
"SRR13060062",27875,"Extrapolation",2,8.81601534797551,8.52935484484495,9.10267585110606,0.999961782415353,0.999908758870524,1
"SRR13060062",28836,"Extrapolation",2,8.81609773349312,8.52943152479448,9.10276394219177,0.999965600031877,0.999915578844293,1
"SRR13060062",29797,"Extrapolation",2,8.81617480628035,8.52950325989277,9.10284635266794,0.999969036300493,0.999921814312691,1
"SRR13060062",30759,"Extrapolation",2,8.81624713702128,8.5295705813108,9.10292369273175,0.999972132366645,0.999927527388678,1
"SRR13060062",31720,"Extrapolation",2,8.81631501321781,8.52963375664769,9.10299626978794,0.999974916109745,0.999932756660051,1
"SRR13060062",32681,"Extrapolation",2,8.81637889850688,8.52969321743773,9.10306457957602,0.999977421780232,0.99993755345092,1
"SRR13060062",33642,"Extrapolation",2,8.81643913481562,8.52974928193338,9.10312898769785,0.999979677155229,0.99994195819241,1
"SRR13060062",34603,"Extrapolation",2,8.81649602609554,8.52980223304053,9.10318981915055,0.99998170723716,0.999946007156696,1
"SRR13060062",35564,"Extrapolation",2,8.81654984345221,8.52985232309311,9.1032473638113,0.999983534530913,0.999949732919836,1
"SRR13060062",36526,"Extrapolation",2,8.81660088112347,8.52989982595449,9.10330193629244,0.999985180916271,0.999953168195333,1
"SRR13060065",1,"Rarefaction",0,1,1,1,0.162844244926808,0.158110117264963,0.167578372588652
"SRR13060065",643,"Rarefaction",0,34.5348272282576,33.8108250887716,35.2588293677436,0.989957606252267,0.989424614092699,0.990490598411835
"SRR13060065",1285,"Rarefaction",0,38.4573692103437,37.6892384494191,39.2254999712683,0.996369029841579,0.996035330264912,0.996702729418247
"SRR13060065",1928,"Rarefaction",0,40.0628066888704,39.3348858285616,40.7907275491792,0.998324334751737,0.998062550818057,0.998586118685417
"SRR13060065",2570,"Rarefaction",0,40.8487950867841,40.1686224782963,41.5289676952719,0.999122953761083,0.998913069906214,0.999332837615952
"SRR13060065",3212,"Rarefaction",0,41.27660904856,40.6347059850209,41.9185121120992,0.99950160126707,0.999333173528138,0.999670029006001
"SRR13060065",3855,"Rarefaction",0,41.5274381968669,40.9129581731494,42.1419182205845,0.999698318725339,0.99956144723724,0.999835190213437
